ID,coorte,cod_prog,code,codne,datae,tipo,voto,giud,crediti,votop,media pesata,giud2,descrizione,sesso,sesson,istituto,istituton,voto diploma,voto test
2016133,2016,133,B018760,58,2020-01-10,S,31,1,6,186,27.15,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,IT,3,86,10.5
2016136,2016,136,B006803,24,2019-02-06,S,18,0,9,162,22.15,0,MATEMATICA DISCRETA E LOGICA,M,1,LS,6,66,11.75
2016136,2016,136,B006813,30,2019-01-15,S,19,0,9,171,22.15,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,LS,6,66,11.75
2016136,2016,136,B006807,26,2018-01-10,S,19,0,6,114,22.15,0,ALGEBRA LINEARE,M,1,LS,6,66,11.75
2016136,2016,136,B018757,55,2018-07-13,S,19,0,6,114,22.15,0,PROGRAMMAZIONE CONCORRENTE,M,1,LS,6,66,11.75
2016136,2016,136,B006802,23,2019-09-16,S,20,0,12,240,22.15,0,ARCHITETTURE DEGLI ELABORATORI,M,1,LS,6,66,11.75
2016136,2016,136,B018705,53,2020-01-09,S,20,0,6,120,22.15,0,INFORMATICA GIURIDICA,M,1,LS,6,66,11.75
2016136,2016,136,B015325,51,2020-06-25,S,20,0,9,180,22.15,0,FISICA GENERALE,M,1,LS,6,66,11.75
2016136,2016,136,B006800,21,2017-07-11,S,21,0,12,252,22.15,0,ALGORITMI E STRUTTURE DATI,M,1,LS,6,66,11.75
2016136,2016,136,B006819,34,2019-07-03,S,21,0,9,189,22.15,0,CALCOLO NUMERICO,M,1,LS,6,66,11.75
2016136,2016,136,B018756,54,2019-09-06,S,21,0,9,189,22.15,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,LS,6,66,11.75
2016136,2016,136,B006818,33,2021-01-22,S,21,0,9,189,22.15,0,SISTEMI OPERATIVI,M,1,LS,6,66,11.75
2016136,2016,136,B018760,58,2018-02-16,S,22,0,6,132,22.15,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,LS,6,66,11.75
2016136,2016,136,B018758,56,2020-11-20,S,22,0,6,132,22.15,0,INFORMATICA TEORICA,M,1,LS,6,66,11.75
2016136,2016,136,B006801,22,2017-09-20,S,23,0,12,276,22.15,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,LS,6,66,11.75
2016136,2016,136,B018759,57,2019-11-12,S,24,1,9,216,22.15,0,INTERPRETI E COMPILATORI,M,1,LS,6,66,11.75
2016136,2016,136,B027512,77,2019-06-03,S,25,1,6,150,22.15,0,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,LS,6,66,11.75
2016136,2016,136,B006808,27,2018-07-09,S,28,1,6,168,22.15,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,LS,6,66,11.75
2016136,2016,136,B006823,37,2019-07-19,S,28,1,6,168,22.15,0,RETI DI CALCOLATORI,M,1,LS,6,66,11.75
2016136,2016,136,B006804,25,2017-09-14,S,30,1,12,360,22.15,0,PROGRAMMAZIONE,M,1,LS,6,66,11.75
2016139,2016,139,B006804,25,2018-09-17,S,18,0,12,216,22.25,0,PROGRAMMAZIONE,M,1,TC,7,70,3
2016139,2016,139,B006819,34,2021-02-15,S,18,0,9,162,22.25,0,CALCOLO NUMERICO,M,1,TC,7,70,3
2016139,2016,139,B015325,51,2020-09-23,S,20,0,9,180,22.25,0,FISICA GENERALE,M,1,TC,7,70,3
2016139,2016,139,B006803,24,2018-07-05,S,21,0,9,189,22.25,0,MATEMATICA DISCRETA E LOGICA,M,1,TC,7,70,3
2016139,2016,139,B018757,55,2019-02-12,S,21,0,6,126,22.25,0,PROGRAMMAZIONE CONCORRENTE,M,1,TC,7,70,3
2016139,2016,139,B018760,58,2019-07-25,S,21,0,6,126,22.25,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,TC,7,70,3
2016139,2016,139,B027512,77,2020-06-06,S,21,0,6,126,22.25,0,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,TC,7,70,3
2016139,2016,139,B006807,26,2019-01-16,S,22,0,6,132,22.25,0,ALGEBRA LINEARE,M,1,TC,7,70,3
2016139,2016,139,B006800,21,2018-06-08,S,22,0,12,264,22.25,0,ALGORITMI E STRUTTURE DATI,M,1,TC,7,70,3
2016139,2016,139,B006813,30,2019-06-18,S,22,0,9,198,22.25,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,TC,7,70,3
2016139,2016,139,B006808,27,2019-06-28,S,22,0,6,132,22.25,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,TC,7,70,3
2016139,2016,139,B018756,54,2019-09-06,S,23,0,9,207,22.25,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,TC,7,70,3
2016139,2016,139,B006823,37,2020-03-04,S,23,0,6,138,22.25,0,RETI DI CALCOLATORI,M,1,TC,7,70,3
2016139,2016,139,B006801,22,2019-01-25,S,24,1,12,288,22.25,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,TC,7,70,3
2016139,2016,139,B018758,56,2020-11-19,S,24,1,6,144,22.25,0,INFORMATICA TEORICA,M,1,TC,7,70,3
2016139,2016,139,B006802,23,2020-02-10,S,25,1,12,300,22.25,0,ARCHITETTURE DEGLI ELABORATORI,M,1,TC,7,70,3
2016139,2016,139,B018705,53,2020-07-21,S,25,1,6,150,22.25,0,INFORMATICA GIURIDICA,M,1,TC,7,70,3
2016139,2016,139,B018759,57,2020-09-11,S,25,1,9,225,22.25,0,INTERPRETI E COMPILATORI,M,1,TC,7,70,3
2016139,2016,139,B006818,33,2021-01-22,S,26,1,9,234,22.25,0,SISTEMI OPERATIVI,M,1,TC,7,70,3
2016141,2016,141,B006808,27,2018-06-18,S,18,0,6,108,25.34,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,LS,6,80,5.5
2016141,2016,141,B006819,34,2019-07-23,S,18,0,9,162,25.34,0,CALCOLO NUMERICO,M,1,LS,6,80,5.5
2016141,2016,141,B006803,24,2017-07-05,S,22,0,9,198,25.34,0,MATEMATICA DISCRETA E LOGICA,M,1,LS,6,80,5.5
2016141,2016,141,B006823,37,2020-02-14,S,22,0,6,132,25.34,0,RETI DI CALCOLATORI,M,1,LS,6,80,5.5
2016141,2016,141,B015325,51,2020-02-07,S,23,0,9,207,25.34,0,FISICA GENERALE,M,1,LS,6,80,5.5
2016141,2016,141,B018756,54,2018-06-08,S,24,1,9,216,25.34,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,LS,6,80,5.5
2016141,2016,141,B027513,78,2020-07-15,S,24,1,6,144,25.34,0,WEB MINING,M,1,LS,6,80,5.5
2016141,2016,141,B006804,25,2017-06-29,S,25,1,12,300,25.34,0,PROGRAMMAZIONE,M,1,LS,6,80,5.5
2016141,2016,141,B006802,23,2019-02-22,S,25,1,12,300,25.34,0,ARCHITETTURE DEGLI ELABORATORI,M,1,LS,6,80,5.5
2016141,2016,141,B018758,56,2020-02-21,S,25,1,6,150,25.34,0,INFORMATICA TEORICA,M,1,LS,6,80,5.5
2016141,2016,141,B006818,33,2019-09-17,S,25,1,9,225,25.34,0,SISTEMI OPERATIVI,M,1,LS,6,80,5.5
2016141,2016,141,B006807,26,2018-01-10,S,26,1,6,156,25.34,0,ALGEBRA LINEARE,M,1,LS,6,80,5.5
2016141,2016,141,B018759,57,2019-09-13,S,26,1,9,234,25.34,0,INTERPRETI E COMPILATORI,M,1,LS,6,80,5.5
2016141,2016,141,B027512,77,2020-06-06,S,26,1,6,156,25.34,0,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,LS,6,80,5.5
2016141,2016,141,B006813,30,2018-07-10,S,27,1,9,243,25.34,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,LS,6,80,5.5
2016141,2016,141,B006800,21,2017-06-12,S,30,1,12,360,25.34,0,ALGORITMI E STRUTTURE DATI,M,1,LS,6,80,5.5
2016141,2016,141,B018757,55,2018-09-12,S,30,1,6,180,25.34,0,PROGRAMMAZIONE CONCORRENTE,M,1,LS,6,80,5.5
2016141,2016,141,B006801,22,2017-06-22,S,31,1,12,372,25.34,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,LS,6,80,5.5
2016141,2016,141,B018760,58,2018-01-19,S,31,1,6,186,25.34,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,LS,6,80,5.5
2016148,2016,148,B018758,56,2020-02-21,S,18,0,6,108,24.23,0,INFORMATICA TEORICA,M,1,LS,6,68,1.25
2016148,2016,148,B014443,47,2020-06-18,S,18,0,6,108,24.23,0,DATA WAREHOUSING,M,1,LS,6,68,1.25
2016148,2016,148,B015325,51,2019-02-20,S,19,0,9,171,24.23,0,FISICA GENERALE,M,1,LS,6,68,1.25
2016148,2016,148,B006804,25,2018-02-22,S,20,0,12,240,24.23,0,PROGRAMMAZIONE,M,1,LS,6,68,1.25
2016148,2016,148,B006808,27,2020-02-27,S,20,0,6,120,24.23,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,LS,6,68,1.25
2016148,2016,148,B018759,57,2019-01-25,S,21,0,9,189,24.23,0,INTERPRETI E COMPILATORI,M,1,LS,6,68,1.25
2016148,2016,148,B006819,34,2020-02-03,S,22,0,9,198,24.23,0,CALCOLO NUMERICO,M,1,LS,6,68,1.25
2016148,2016,148,B018756,54,2018-07-13,S,23,0,9,207,24.23,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,LS,6,68,1.25
2016148,2016,148,B006803,24,2017-10-02,S,24,1,9,216,24.23,0,MATEMATICA DISCRETA E LOGICA,M,1,LS,6,68,1.25
2016148,2016,148,B006800,21,2018-01-12,S,25,1,12,300,24.23,0,ALGORITMI E STRUTTURE DATI,M,1,LS,6,68,1.25
2016148,2016,148,B027512,77,2019-03-01,S,26,1,6,156,24.23,0,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,LS,6,68,1.25
2016148,2016,148,B006823,37,2019-07-19,S,26,1,6,156,24.23,0,RETI DI CALCOLATORI,M,1,LS,6,68,1.25
2016148,2016,148,B006818,33,2020-07-08,S,26,1,9,234,24.23,0,SISTEMI OPERATIVI,M,1,LS,6,68,1.25
2016148,2016,148,B006807,26,2018-01-10,S,27,1,6,162,24.23,0,ALGEBRA LINEARE,M,1,LS,6,68,1.25
2016148,2016,148,B006813,30,2018-07-03,S,27,1,9,243,24.23,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,LS,6,68,1.25
2016148,2016,148,B018757,55,2018-02-20,S,28,1,6,168,24.23,0,PROGRAMMAZIONE CONCORRENTE,M,1,LS,6,68,1.25
2016148,2016,148,B006801,22,2018-06-13,S,28,1,12,336,24.23,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,LS,6,68,1.25
2016148,2016,148,B018760,58,2018-02-16,S,30,1,6,180,24.23,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,LS,6,68,1.25
2016148,2016,148,B006802,23,2018-09-06,S,30,1,12,360,24.23,0,ARCHITETTURE DEGLI ELABORATORI,M,1,LS,6,68,1.25
2016153,2016,153,B006803,24,2017-09-13,S,18,0,9,162,27.28,1,MATEMATICA DISCRETA E LOGICA,M,1,LS,6,67,9.5
2016153,2016,153,B006804,25,2017-09-14,S,24,1,12,288,27.28,1,PROGRAMMAZIONE,M,1,LS,6,67,9.5
2016153,2016,153,B027512,77,2019-09-05,S,24,1,6,144,27.28,1,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,LS,6,67,9.5
2016153,2016,153,B018758,56,2019-06-25,S,25,1,6,150,27.28,1,INFORMATICA TEORICA,M,1,LS,6,67,9.5
2016153,2016,153,B015325,51,2019-01-25,S,26,1,9,234,27.28,1,FISICA GENERALE,M,1,LS,6,67,9.5
2016153,2016,153,B018756,54,2018-02-22,S,26,1,9,234,27.28,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,LS,6,67,9.5
2016153,2016,153,B018759,57,2019-01-25,S,26,1,9,234,27.28,1,INTERPRETI E COMPILATORI,M,1,LS,6,67,9.5
2016153,2016,153,B018757,55,2018-03-02,S,27,1,6,162,27.28,1,PROGRAMMAZIONE CONCORRENTE,M,1,LS,6,67,9.5
2016153,2016,153,B006823,37,2019-07-19,S,27,1,6,162,27.28,1,RETI DI CALCOLATORI,M,1,LS,6,67,9.5
2016153,2016,153,B006801,22,2017-07-19,S,28,1,12,336,27.28,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,LS,6,67,9.5
2016153,2016,153,B006819,34,2019-06-17,S,28,1,9,252,27.28,1,CALCOLO NUMERICO,M,1,LS,6,67,9.5
2016153,2016,153,B006807,26,2018-01-10,S,29,1,6,174,27.28,1,ALGEBRA LINEARE,M,1,LS,6,67,9.5
2016153,2016,153,B006813,30,2018-06-05,S,29,1,9,261,27.28,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,LS,6,67,9.5
2016153,2016,153,B006802,23,2017-06-15,S,30,1,12,360,27.28,1,ARCHITETTURE DEGLI ELABORATORI,M,1,LS,6,67,9.5
2016153,2016,153,B006800,21,2017-06-12,S,30,1,12,360,27.28,1,ALGORITMI E STRUTTURE DATI,M,1,LS,6,67,9.5
2016153,2016,153,B006808,27,2018-07-09,S,30,1,6,180,27.28,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,LS,6,67,9.5
2016153,2016,153,B029071,87,2019-07-11,S,30,1,6,180,27.28,1,HUMAN COMPUTER INTERACTION,M,1,LS,6,67,9.5
2016153,2016,153,B018760,58,2018-01-19,S,31,1,6,186,27.28,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,LS,6,67,9.5
2016153,2016,153,B006818,33,2018-07-19,S,31,1,9,279,27.28,1,SISTEMI OPERATIVI,M,1,LS,6,67,9.5
2016155,2016,155,B027508,76,2019-09-05,S,20,0,6,120,27.58,1,ADVANCED PROGRAMMING TECHNIQUES,M,1,,,,
2016155,2016,155,B006803,24,2018-07-30,S,21,0,9,189,27.58,1,MATEMATICA DISCRETA E LOGICA,M,1,,,,
2016155,2016,155,B018758,56,2019-06-25,S,22,0,6,132,27.58,1,INFORMATICA TEORICA,M,1,,,,
2016155,2016,155,B006801,22,2017-09-20,S,23,0,12,276,27.58,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,,,,
2016155,2016,155,B006818,33,2018-07-19,S,27,1,9,243,27.58,1,SISTEMI OPERATIVI,M,1,,,,
2016155,2016,155,B015325,51,2019-02-20,S,27,1,9,243,27.58,1,FISICA GENERALE,M,1,,,,
2016155,2016,155,B006808,27,2018-07-09,S,27,1,6,162,27.58,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,,,,
2016155,2016,155,B006807,26,2018-01-10,S,28,1,6,168,27.58,1,ALGEBRA LINEARE,M,1,,,,
2016155,2016,155,B006819,34,2019-06-17,S,28,1,9,252,27.58,1,CALCOLO NUMERICO,M,1,,,,
2016155,2016,155,B006813,30,2018-06-05,S,29,1,9,261,27.58,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,,,,
2016155,2016,155,B006802,23,2017-06-15,S,30,1,12,360,27.58,1,ARCHITETTURE DEGLI ELABORATORI,M,1,,,,
2016155,2016,155,B006804,25,2017-07-27,S,30,1,12,360,27.58,1,PROGRAMMAZIONE,M,1,,,,
2016155,2016,155,B006800,21,2017-06-12,S,30,1,12,360,27.58,1,ALGORITMI E STRUTTURE DATI,M,1,,,,
2016155,2016,155,B018760,58,2018-01-19,S,30,1,6,180,27.58,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,,,,
2016155,2016,155,B018757,55,2018-02-20,S,30,1,6,180,27.58,1,PROGRAMMAZIONE CONCORRENTE,M,1,,,,
2016155,2016,155,B018759,57,2019-01-25,S,30,1,9,270,27.58,1,INTERPRETI E COMPILATORI,M,1,,,,
2016155,2016,155,B018756,54,2018-02-22,S,30,1,9,270,27.58,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,,,,
2016155,2016,155,B006823,37,2019-07-22,S,30,1,6,180,27.58,1,RETI DI CALCOLATORI,M,1,,,,
2016155,2016,155,B029071,87,2019-07-11,S,30,1,6,180,27.58,1,HUMAN COMPUTER INTERACTION,M,1,,,,
2016158,2016,158,B006808,27,2019-07-22,S,18,0,6,108,26.55,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,IT,3,83,10.75
2016158,2016,158,B027605,86,2020-02-21,S,20,0,6,120,26.55,1,SECURE WIRELESS AND MOBILE NETWORKS,M,1,IT,3,83,10.75
2016158,2016,158,B006818,33,2020-01-17,S,23,0,9,207,26.55,1,SISTEMI OPERATIVI,M,1,IT,3,83,10.75
2016158,2016,158,B006807,26,2019-01-16,S,24,1,6,144,26.55,1,ALGEBRA LINEARE,M,1,IT,3,83,10.75
2016158,2016,158,B006819,34,2019-07-22,S,24,1,9,216,26.55,1,CALCOLO NUMERICO,M,1,IT,3,83,10.75
2016158,2016,158,B018758,56,2020-07-16,S,24,1,6,144,26.55,1,INFORMATICA TEORICA,M,1,IT,3,83,10.75
2016158,2016,158,B015325,51,2019-07-11,S,25,1,9,225,26.55,1,FISICA GENERALE,M,1,IT,3,83,10.75
2016158,2016,158,B018757,55,2019-01-18,S,26,1,6,156,26.55,1,PROGRAMMAZIONE CONCORRENTE,M,1,IT,3,83,10.75
2016158,2016,158,B006802,23,2018-09-06,S,26,1,12,312,26.55,1,ARCHITETTURE DEGLI ELABORATORI,M,1,IT,3,83,10.75
2016158,2016,158,B006803,24,2017-07-05,S,27,1,9,243,26.55,1,MATEMATICA DISCRETA E LOGICA,M,1,IT,3,83,10.75
2016158,2016,158,B018759,57,2020-01-24,S,27,1,9,243,26.55,1,INTERPRETI E COMPILATORI,M,1,IT,3,83,10.75
2016158,2016,158,B006813,30,2019-06-18,S,27,1,9,243,26.55,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,IT,3,83,10.75
2016158,2016,158,B018756,54,2019-02-18,S,28,1,9,252,26.55,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,IT,3,83,10.75
2016158,2016,158,B006804,25,2018-09-17,S,28,1,12,336,26.55,1,PROGRAMMAZIONE,M,1,IT,3,83,10.75
2016158,2016,158,B006823,37,2020-07-24,S,28,1,6,168,26.55,1,RETI DI CALCOLATORI,M,1,IT,3,83,10.75
2016158,2016,158,B018760,58,2018-01-19,S,30,1,6,180,26.55,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,IT,3,83,10.75
2016158,2016,158,B027512,77,2020-02-03,S,30,1,6,180,26.55,1,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,IT,3,83,10.75
2016158,2016,158,B006801,22,2017-09-20,S,31,1,12,372,26.55,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,IT,3,83,10.75
2016158,2016,158,B006800,21,2018-06-13,S,31,1,12,372,26.55,1,ALGORITMI E STRUTTURE DATI,M,1,IT,3,83,10.75
2016159,2016,159,B018758,56,2020-06-12,S,19,0,6,114,24.87,0,INFORMATICA TEORICA,M,1,IT,3,93,3.75
2016159,2016,159,B006803,24,2019-02-11,S,20,0,9,180,24.87,0,MATEMATICA DISCRETA E LOGICA,M,1,IT,3,93,3.75
2016159,2016,159,B006819,34,2020-06-03,S,21,0,9,189,24.87,0,CALCOLO NUMERICO,M,1,IT,3,93,3.75
2016159,2016,159,B018760,58,2018-07-19,S,22,0,6,132,24.87,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,IT,3,93,3.75
2016159,2016,159,B006813,30,2019-01-15,S,23,0,9,207,24.87,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,IT,3,93,3.75
2016159,2016,159,B018759,57,2020-01-24,S,23,0,9,207,24.87,0,INTERPRETI E COMPILATORI,M,1,IT,3,93,3.75
2016159,2016,159,B018756,54,2019-09-06,S,23,0,9,207,24.87,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,IT,3,93,3.75
2016159,2016,159,B006818,33,2020-02-07,S,23,0,9,207,24.87,0,SISTEMI OPERATIVI,M,1,IT,3,93,3.75
2016159,2016,159,B015325,51,2021-01-27,S,23,0,9,207,24.87,0,FISICA GENERALE,M,1,IT,3,93,3.75
2016159,2016,159,B006801,22,2017-09-20,S,24,1,12,288,24.87,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,IT,3,93,3.75
2016159,2016,159,B006802,23,2018-09-06,S,24,1,12,288,24.87,0,ARCHITETTURE DEGLI ELABORATORI,M,1,IT,3,93,3.75
2016159,2016,159,B006807,26,2018-01-10,S,25,1,6,150,24.87,0,ALGEBRA LINEARE,M,1,IT,3,93,3.75
2016159,2016,159,B006823,37,2019-06-17,S,27,1,6,162,24.87,0,RETI DI CALCOLATORI,M,1,IT,3,93,3.75
2016159,2016,159,B006804,25,2018-01-11,S,28,1,12,336,24.87,0,PROGRAMMAZIONE,M,1,IT,3,93,3.75
2016159,2016,159,B006808,27,2018-07-09,S,29,1,6,174,24.87,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,IT,3,93,3.75
2016159,2016,159,B027512,77,2019-06-03,S,29,1,6,174,24.87,0,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,IT,3,93,3.75
2016159,2016,159,B018757,55,2018-02-20,S,30,1,6,180,24.87,0,PROGRAMMAZIONE CONCORRENTE,M,1,IT,3,93,3.75
2016159,2016,159,B027562,85,2020-01-09,S,30,1,6,180,24.87,0,COMPUTER FORENSICS,M,1,IT,3,93,3.75
2016159,2016,159,B006800,21,2017-07-11,S,31,1,12,372,24.87,0,ALGORITMI E STRUTTURE DATI,M,1,IT,3,93,3.75
2016161,2016,161,B006819,34,2019-07-03,S,22,0,9,198,26.87,1,CALCOLO NUMERICO,M,1,IT,3,73,6
2016161,2016,161,B015325,51,2020-07-20,S,22,0,9,198,26.87,1,FISICA GENERALE,M,1,IT,3,73,6
2016161,2016,161,B018758,56,2020-02-21,S,23,0,6,138,26.87,1,INFORMATICA TEORICA,M,1,IT,3,73,6
2016161,2016,161,B006807,26,2018-01-10,S,24,1,6,144,26.87,1,ALGEBRA LINEARE,M,1,IT,3,73,6
2016161,2016,161,B006802,23,2018-07-16,S,24,1,12,288,26.87,1,ARCHITETTURE DEGLI ELABORATORI,M,1,IT,3,73,6
2016161,2016,161,B006804,25,2017-07-27,S,26,1,12,312,26.87,1,PROGRAMMAZIONE,M,1,IT,3,73,6
2016161,2016,161,B006823,37,2019-11-12,S,26,1,6,156,26.87,1,RETI DI CALCOLATORI,M,1,IT,3,73,6
2016161,2016,161,B006813,30,2018-07-03,S,27,1,9,243,26.87,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,IT,3,73,6
2016161,2016,161,B018757,55,2018-02-07,S,27,1,6,162,26.87,1,PROGRAMMAZIONE CONCORRENTE,M,1,IT,3,73,6
2016161,2016,161,B018760,58,2020-09-08,S,27,1,6,162,26.87,1,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,IT,3,73,6
2016161,2016,161,B006803,24,2020-01-16,S,28,1,9,252,26.87,1,MATEMATICA DISCRETA E LOGICA,M,1,IT,3,73,6
2016161,2016,161,B018759,57,2020-02-20,S,28,1,9,252,26.87,1,INTERPRETI E COMPILATORI,M,1,IT,3,73,6
2016161,2016,161,B027512,77,2019-07-04,S,28,1,6,168,26.87,1,INFORMATION RETRIEVAL AND SEMANTIC WEB TECHNOLOGIES,M,1,IT,3,73,6
2016161,2016,161,B027562,85,2019-06-06,S,28,1,6,168,26.87,1,COMPUTER FORENSICS,M,1,IT,3,73,6
2016161,2016,161,B006801,22,2017-06-22,S,29,1,12,348,26.87,1,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,IT,3,73,6
2016161,2016,161,B006808,27,2018-07-09,S,29,1,6,174,26.87,1,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,IT,3,73,6
2016161,2016,161,B006800,21,2017-06-12,S,30,1,12,360,26.87,1,ALGORITMI E STRUTTURE DATI,M,1,IT,3,73,6
2016161,2016,161,B006818,33,2021-02-19,S,30,1,9,270,26.87,1,SISTEMI OPERATIVI,M,1,IT,3,73,6
2016161,2016,161,B018756,54,2018-02-28,S,31,1,9,279,26.87,1,METODOLOGIE DI PROGRAMMAZIONE,M,1,IT,3,73,6
2016163,2016,163,B018760,58,2019-02-13,S,20,0,6,120,24.41,0,CALCOLO DELLE PROBABILITA' E STATISTICA,M,1,0,,0,18.75
2016163,2016,163,B018759,57,2019-11-12,S,21,0,9,189,24.41,0,INTERPRETI E COMPILATORI,M,1,0,,0,18.75
2016163,2016,163,B018757,55,2019-06-07,S,21,0,6,126,24.41,0,PROGRAMMAZIONE CONCORRENTE,M,1,0,,0,18.75
2016163,2016,163,B006803,24,2017-06-14,S,22,0,9,198,24.41,0,MATEMATICA DISCRETA E LOGICA,M,1,0,,0,18.75
2016163,2016,163,B006813,30,2019-06-20,S,22,0,9,198,24.41,0,BASI DI DATI E SISTEMI INFORMATIVI,M,1,0,,0,18.75
2016163,2016,163,B018756,54,2019-09-06,S,22,0,9,198,24.41,0,METODOLOGIE DI PROGRAMMAZIONE,M,1,0,,0,18.75
2016163,2016,163,B015325,51,2020-02-07,S,23,0,9,207,24.41,0,FISICA GENERALE,M,1,0,,0,18.75
2016163,2016,163,B006808,27,2019-06-28,S,23,0,6,138,24.41,0,ANALISI II: FUNZIONI DI PIU' VARIABILI,M,1,0,,0,18.75
2016163,2016,163,B018758,56,2021-06-17,S,23,0,6,138,24.41,0,INFORMATICA TEORICA,M,1,0,,0,18.75
2016163,2016,163,B006823,37,2021-06-15,S,24,1,6,144,24.41,0,RETI DI CALCOLATORI,M,1,0,,0,18.75
2016163,2016,163,B006819,34,2021-06-18,S,24,1,9,216,24.41,0,CALCOLO NUMERICO,M,1,0,,0,18.75
2016163,2016,163,B006800,21,2018-02-08,S,25,1,12,300,24.41,0,ALGORITMI E STRUTTURE DATI,M,1,0,,0,18.75
2016163,2016,163,B006818,33,2020-02-07,S,25,1,9,225,24.41,0,SISTEMI OPERATIVI,M,1,0,,0,18.75
2016163,2016,163,B006802,23,2019-02-22,S,27,1,12,324,24.41,0,ARCHITETTURE DEGLI ELABORATORI,M,1,0,,0,18.75
2016163,2016,163,B006804,25,2017-06-29,S,28,1,12,336,24.41,0,PROGRAMMAZIONE,M,1,0,,0,18.75
2016163,2016,163,B006801,22,2017-07-19,S,28,1,12,336,24.41,0,ANALISI I: CALCOLO DIFFERENZIALE ED INTEGRALE,M,1,0,,0,18.75
2016163,2016,163,B006807,26,2019-01-16,S,28,1,6,168,24.41,0,ALGEBRA LINEARE,M,1,0,,0,18.75
2016163,2016,163,B030086,88,2021-07-16,S,29,1,6,174,24.41,0,PENETRATION TESTING,M,1,0,,0,18.75
2016166,2016,166,B006803,24,2018-10-01,S,23,0,9,207,28.48,1,MATEMATICA DISCRETA E LOGICA,M,1,IT,3,42,3.75
2016166,2016,166,B018758,56,2020-01-27,S,24,1,6,144,28.48,1,INFORMATICA TEORICA,M,1,IT,3,42,3.75
2016166,2016,166,B006813,30,2018-07-03,S,26,1,9,234,28.48,1,BASI DI DATI E SISTEMI INFORMATIVI,M,1,IT,3,42,3.75
2016166,2016,166,B006807,26,2018-01-10,S,26,1,6,156,28.48,1,ALGEBRA LINEARE,M,1,IT,3,42,3.75
2016166,2016,166,B006804,25,2018-01-17,S,28,1,12,336,28.48,1,PROGRAMMAZIONE,M,1,IT,3,42,3.75
